377	73
393	71
1971	357
2405	333
608	108
5145	731
3993	562
1738	262
2919	488
8045	1244
5454	712
1890	347
7989	1064
599	117
5868	927
5868	927
7957	1174
550	97
1865	291
1309	257
2257	360
735	142
6860	899
4301	609
10070	1446
5074	671
8082	1107
6312	888
5687	754
9606	1350
5536	725
12288	1400
6505	929
1906	236
10149	1288
6516	861
0	0
7997	988
7129	869
8297	1024
8561	1127
8067	996
8307	1024
8456	1102
5701	697
8271	1008
4520	579
7075	876
9504	1171
8112	1057
11128	1558
4830	560
8376	1092
11071	1378
8348	1034
6226	946
6226	946
11040	1488
8276	1032
5096	813
6931	827
6447	771
7659	918
671	131
2506	397
3633	630
1653	286
1646	291
898	160
955	184
7058	1184
862	178
9740	1234
1418	225
8242	1055
6285	1052
446	82
7997	988
0	0
664	134
323	58
1614	317
70	8
333	59
1509	292
2489	356
600	104
5229	754
2670	537
1678	250
2458	423
7118	1245
5539	735
1429	282
7061	1065
592	113
5953	937
5953	937
7030	1175
490	85
1949	302
862	175
1653	291
427	97
1336	265
1638	278
4301	732
989	151
2314	393
578	122
291	48
6394	1048
198	42
9076	1098
810	171
7374	936
6055	1024
1111	216
7129	869
664	134
0	0
987	194
1384	296
734	144
997	194
1279	272
1623	238
1264	240
4362	636
2390	423
2335	374
2228	403
6454	1111
4672	617
1199	261
6397	931
1256	249
6260	1001
6260	1001
6366	1041
1147	210
2256	366
198	41
989	157
734	162
608	120
2806	433
3390	590
1943	288
1402	251
1198	196
1370	224
7348	1186
1185	237
10030	1236
1718	261
8542	1091
6432	1053
383	70
8297	1024
323	58
987	194
0	0
1761	331
253	58
78	20
1656	306
2788	410
537	106
5528	808
2817	551
1423	211
2605	437
7407	1263
5837	789
1576	296
7351	1083
529	115
6276	1004
6276	1004
7320	1193
236	46
2272	369
1185	242
1943	309
750	164
2300	431
3132	558
4087	796
2114	357
2100	457
1653	335
1541	292
7719	1199
1692	323
10201	1304
2173	404
6464	1239
5055	863
2075	382
8561	1127
1614	317
1384	296
1761	331
0	0
1725	335
1724	310
145	31
3283	537
2271	410
5859	908
2325	474
2121	422
1228	224
7621	1322
6168	890
457	97
5600	932
2110	380
7251	1189
7251	1189
7533	1252
1689	302
3247	553
1624	340
2156	368
1725	349
602	123
2575	405
3563	621
1723	294
1576	283
967	168
1025	191
7128	1192
932	186
9810	1242
1488	233
8312	1063
6355	1060
377	73
8067	996
70	8
734	144
253	58
1725	335
0	0
263	51
1579	301
2559	364
530	96
5299	762
2739	546
1608	242
2528	432
7188	1254
5608	744
1498	290
7131	1074
522	105
6022	945
6022	945
7100	1184
420	77
2019	310
932	184
1723	300
496	106
618	120
2816	433
3311	572
1864	270
1324	233
1208	196
1291	205
7269	1167
1195	237
9951	1218
1728	261
8552	1091
6354	1035
393	71
8307	1024
333	59
997	194
78	20
1724	310
263	51
0	0
1578	286
2798	403
547	100
5537	802
2739	532
1345	191
2527	418
7329	1244
5847	783
1498	276
7273	1064
538	109
6286	998
6286	998
7241	1174
157	27
2282	362
1195	236
1864	289
760	158
2196	406
3027	534
4696	796
2009	332
2709	457
1548	311
1436	267
7614	1174
1587	298
10097	1279
2068	379
6359	1215
4951	838
1971	357
8456	1102
1509	292
1279	272
1656	306
145	31
1579	301
1578	286
0	0
3178	513
2166	385
5754	884
2220	450
2772	442
1123	199
7516	1298
6063	866
351	79
5340	941
2005	356
7146	1164
7146	1164
7428	1228
1584	277
3142	529
1519	315
2051	344
1620	325
2748	371
0	0
5958	918
1244	251
3971	579
2201	359
1576	225
5775	930
1425	197
8458	980
2393	400
5947	765
6319	868
2405	333
5701	697
2489	356
1623	238
2788	410
3283	537
2559	364
2798	403
3178	513
0	0
2780	417
2930	479
1778	311
4012	580
2814	492
5830	993
3239	461
2947	523
5774	813
2857	443
7031	1069
7031	1069
5742	923
3003	468
3283	463
1440	236
1149	206
2167	327
346	73
2780	417
3347	603
2411	370
1360	264
1172	181
1555	288
8345	1241
1462	282
11027	1291
1692	246
8516	1076
6901	1135
608	108
8271	1008
600	104
1264	240
537	106
2271	410
530	96
547	100
2166	385
2780	417
0	0
5503	789
4351	620
1380	243
3073	526
8403	1302
5813	770
2044	385
8347	1122
267	70
6227	984
6227	984
8315	1232
704	135
2223	349
1462	295
2411	398
1093	200
5488	769
2930	479
8698	1316
3702	540
6711	977
4090	731
4315	623
8234	1220
4164	595
10916	1270
4610	797
4766	646
8778	1158
5145	731
4520	579
5229	754
4362	636
5528	808
5859	908
5299	762
5537	802
5754	884
2930	479
5503	789
0	0
3312	464
5740	760
4348	645
7364	1146
1066	149
4612	680
7307	966
4584	623
5121	843
5121	843
7276	1076
4512	620
2415	505
3167	415
2683	359
3895	506
4336	601
1778	311
5857	1041
1401	266
3870	702
2968	545
2099	375
4604	863
2250	406
7287	919
3161	586
7321	943
3800	731
3993	562
7075	876
2670	537
2390	423
2817	551
2325	474
2739	546
2739	532
2220	450
1778	311
4351	620
3312	464
0	0
3891	651
1326	251
4693	945
5782	758
2269	436
4638	769
3124	565
8265	1374
8265	1374
4605	874
2703	487
4261	739
2699	475
1850	344
2739	534
1267	205
4012	580
2116	411
3016	426
21	4
2404	343
2443	362
8421	1324
2594	392
11103	1374
2924	408
9749	1239
6418	1102
1738	262
9504	1171
1678	250
2335	374
1423	211
2121	422
1608	242
1345	191
2772	442
4012	580
1380	243
5740	760
3891	651
0	0
3679	592
8481	1419
7041	962
2650	451
7445	1185
1445	270
8563	1068
8563	1068
8393	1348
1188	195
3634	564
2533	437
3016	464
2112	360
3144	538
2814	492
5645	927
1844	310
3658	588
2497	442
2385	399
6523	999
2536	429
8371	1096
3017	510
6015	1169
3860	663
2919	488
8112	1057
2458	423
2228	403
2605	437
1228	224
2528	432
2527	418
1123	199
2814	492
3073	526
4348	645
1326	251
3679	592
0	0
5673	1116
5677	803
1406	248
4478	767
2912	471
8053	1279
8053	1279
5585	1046
2491	392
4050	644
2426	430
1844	312
2527	440
8388	1283
5830	993
10447	1754
5465	954
8460	1415
7032	1233
6163	1063
696	151
6314	1094
1266	294
7224	1274
6528	1192
5739	996
8045	1244
11128	1558
7118	1245
6454	1111
7407	1263
7621	1322
7188	1254
7329	1244
7516	1298
5830	993
8403	1302
7364	1146
4693	945
8481	1419
5673	1116
0	0
8631	1276
7422	1294
6574	985
7742	1313
12423	1884
12423	1884
696	159
7321	1234
8936	1362
6342	1103
5493	972
7821	1226
5798	751
3239	461
9008	1297
4012	522
7020	958
5250	739
4625	605
8544	1201
4474	577
11226	1251
5443	780
5075	628
9088	1139
5454	712
4830	560
5539	735
4672	617
5837	789
6168	890
5608	744
5847	783
6063	866
3239	461
5813	770
1066	149
5782	758
7041	962
5677	803
8631	1276
0	0
3542	540
6237	825
3514	482
7944	1137
7944	1137
6206	935
3441	480
3940	501
2097	274
1613	218
2825	366
2115	396
2947	523
4616	786
1929	322
2629	447
1468	300
1356	257
7334	1219
1507	288
10016	1269
1988	369
6279	1204
5233	883
1890	347
8376	1092
1429	282
1199	261
1576	296
457	97
1498	290
1498	276
351	79
2947	523
2044	385
4612	680
2269	436
2650	451
1406	248
7422	1294
3542	540
0	0
5777	963
1876	351
7017	1160
7017	1160
7299	1223
1455	273
3013	524
1390	310
1922	339
1491	320
8332	1103
5774	813
7400	1290
5408	774
7425	1181
6976	1053
6106	883
5878	826
6257	914
5824	823
7168	1094
11317	1445
480	111
7989	1064
11071	1378
7061	1065
6397	931
7351	1083
5600	932
7131	1074
7273	1064
5340	941
5774	813
8347	1122
7307	966
4638	769
7445	1185
4478	767
6574	985
6237	825
5777	963
0	0
6877	1133
13790	1820
13790	1820
5899	882
6456	1054
8015	1306
7709	1039
6860	908
6492	1102
300	59
2857	443
3411	605
2250	340
1424	266
1249	206
1677	276
7654	1238
1454	291
10337	1288
1769	272
8593	1102
6739	1105
599	117
8348	1034
592	113
1256	249
529	115
2110	380
522	105
538	109
2005	356
2857	443
267	70
4584	623
3124	565
1445	270
2912	471
7742	1313
3514	482
1876	351
6877	1133
0	0
6304	1010
6304	1010
7626	1260
421	107
2300	375
1454	298
2250	376
1019	221
6212	965
7031	1069
4884	749
7391	1149
8542	1064
5679	861
6551	1049
12335	1809
6458	1044
15017	1859
6199	926
6726	932
12879	1747
5868	927
6226	946
5953	937
6260	1001
6276	1004
7251	1189
6022	945
6286	998
7146	1164
7031	1069
6227	984
5121	843
8265	1374
8563	1068
8053	1279
12423	1884
7944	1137
7017	1160
13790	1820
6304	1010
0	0
0	0
12217	1834
6450	1049
4069	690
6945	1075
7624	1117
5615	907
6212	965
7031	1069
4884	749
7391	1149
8542	1064
5679	861
6551	1049
12335	1809
6458	1044
15017	1859
6199	926
6726	932
12879	1747
5868	927
6226	946
5953	937
6260	1001
6276	1004
7251	1189
6022	945
6286	998
7146	1164
7031	1069
6227	984
5121	843
8265	1374
8563	1068
8053	1279
12423	1884
7944	1137
7017	1160
13790	1820
6304	1010
0	0
0	0
12217	1834
6450	1049
4069	690
6945	1075
7624	1117
5615	907
8301	1213
5742	923
10360	1683
5377	884
8372	1345
6944	1163
6075	993
0	0
6226	1024
929	206
7137	1204
6962	1210
6138	935
7957	1174
11040	1488
7030	1175
6366	1041
7320	1193
7533	1252
7100	1184
7241	1174
7428	1228
5742	923
8315	1232
7276	1076
4605	874
8393	1348
5585	1046
696	159
6206	935
7299	1223
5899	882
7626	1260
12217	1834
12217	1834
0	0
7233	1159
8848	1287
6254	1028
5405	898
7733	1151
775	147
3003	468
3154	530
1829	262
1167	191
1395	232
1256	197
7233	1159
1407	228
9916	1209
1915	297
6179	1144
6318	1026
550	97
8276	1032
490	85
1147	210
236	46
1689	302
420	77
157	27
1584	277
3003	468
704	135
4512	620
2703	487
1188	195
2491	392
7321	1234
3441	480
1455	273
6456	1054
421	107
6450	1049
6450	1049
7233	1159
0	0
2446	369
1345	242
1829	269
924	165
2208	330
3283	463
5601	899
3387	513
3613	561
1675	226
2547	414
8848	1287
2454	408
11530	1337
2195	291
5595	800
7877	1278
1865	291
5096	813
1949	302
2256	366
2272	369
3247	553
2019	310
2282	362
3142	529
3283	463
2223	349
2415	505
4261	739
3634	564
4050	644
8936	1362
3940	501
3013	524
8015	1306
2300	375
4069	690
4069	690
8848	1287
2446	369
0	0
2941	410
3387	537
1611	242
1533	306
1440	236
4499	772
849	131
2512	433
776	162
151	28
6254	1028
0	0
8936	1079
969	203
7176	894
6798	967
1309	257
6931	827
862	175
198	41
1185	242
1624	340
932	184
1195	236
1519	315
1440	236
1462	295
3167	415
2699	475
2533	437
2426	430
6342	1103
2097	274
1390	310
7709	1039
1454	298
6945	1075
6945	1075
6254	1028
1345	242
2941	410
0	0
849	140
932	204
2482	409
1149	206
4983	799
0	0
2996	460
1567	278
698	109
5405	898
849	140
8087	948
1760	319
4350	883
5949	836
2257	360
6447	771
1653	291
989	157
1943	309
2156	368
1723	300
1864	289
2051	344
1149	206
2411	398
2683	359
1850	344
3016	464
1844	312
5493	972
1613	218
1922	339
6860	908
2250	376
7624	1117
7624	1117
5405	898
1829	269
3387	537
849	140
0	0
1865	309
1078	180
2167	327
4078	695
1865	309
2091	356
560	90
1025	210
7733	1151
932	204
10415	1201
1080	155
7904	985
6355	1074
735	142
7659	918
427	97
734	162
750	164
1725	349
496	106
760	158
1620	325
2167	327
1093	200
3895	506
2739	534
2112	360
2527	440
7821	1226
2825	366
1491	320
6492	1102
1019	221
5615	907
5615	907
7733	1151
924	165
1611	242
932	204
1865	309
0	0
